sector_id,site_id,p452_time_percentage,polarization_label,bs_gain_case,bs_gain_dbi,element_pattern_gain_dbi,coherent_array_upper_gain_dbi,horizontal_offset_deg,vertical_offset_deg,conducted_power_dbw_per_100mhz,bandwidth_adjustment_db,activity_factor,activity_adjustment_db,basic_transmission_loss_db,base_received_before_es_gain_dbw_per_10mhz
E3_SITE_01_SEC_1,E3_SITE_01,0.005,H,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-103.9662814118078
E3_SITE_01_SEC_1,E3_SITE_01,50.0,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-106.6617746457288
E3_SITE_01_SEC_1,E3_SITE_01,20.0,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-106.3468587527598
E3_SITE_01_SEC_1,E3_SITE_01,10.0,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-106.18208658460782
E3_SITE_01_SEC_1,E3_SITE_01,1.0,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-105.51688524554282
E3_SITE_01_SEC_1,E3_SITE_01,0.1,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-104.8430124284448
E3_SITE_01_SEC_1,E3_SITE_01,0.01,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-104.1691384571508
E3_SITE_01_SEC_1,E3_SITE_01,0.005,V,ELEMENT_PATTERN_REFERENCE,7.547696037531189,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-103.9662814118078
E3_SITE_01_SEC_1,E3_SITE_01,50.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-88.59997490588994
E3_SITE_01_SEC_1,E3_SITE_01,20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-88.28505901292094
E3_SITE_01_SEC_1,E3_SITE_01,10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-88.12028684476894
E3_SITE_01_SEC_1,E3_SITE_01,1.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-87.45508550570395
E3_SITE_01_SEC_1,E3_SITE_01,0.1,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-86.78121268860595
E3_SITE_01_SEC_1,E3_SITE_01,0.01,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-86.10733871731195
E3_SITE_01_SEC_1,E3_SITE_01,0.005,H,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-85.90448167196894
E3_SITE_01_SEC_1,E3_SITE_01,50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-88.59997490588994
E3_SITE_01_SEC_1,E3_SITE_01,20.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-88.28505901292094
E3_SITE_01_SEC_1,E3_SITE_01,10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-88.12028684476894
E3_SITE_01_SEC_1,E3_SITE_01,1.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-87.45508550570395
E3_SITE_01_SEC_1,E3_SITE_01,0.1,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-86.78121268860595
E3_SITE_01_SEC_1,E3_SITE_01,0.01,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-86.10733871731195
E3_SITE_01_SEC_1,E3_SITE_01,0.005,V,COHERENT_ARRAY_UPPER_ENVELOPE,25.60949577737006,7.547696037531189,25.60949577737006,0.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-85.90448167196894
E3_SITE_01_SEC_2,E3_SITE_01,50.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-114.20947068326
E3_SITE_01_SEC_2,E3_SITE_01,20.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-113.894554790291
E3_SITE_01_SEC_2,E3_SITE_01,10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-113.729782622139
E3_SITE_01_SEC_2,E3_SITE_01,1.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-113.064581283074
E3_SITE_01_SEC_2,E3_SITE_01,0.1,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-112.390708465976
E3_SITE_01_SEC_2,E3_SITE_01,0.01,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-111.716834494682
E3_SITE_01_SEC_2,E3_SITE_01,0.005,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-111.513977449339
E3_SITE_01_SEC_2,E3_SITE_01,50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-114.20947068326
E3_SITE_01_SEC_2,E3_SITE_01,20.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-113.894554790291
E3_SITE_01_SEC_2,E3_SITE_01,10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-113.729782622139
E3_SITE_01_SEC_2,E3_SITE_01,1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-113.064581283074
E3_SITE_01_SEC_2,E3_SITE_01,0.1,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-112.390708465976
E3_SITE_01_SEC_2,E3_SITE_01,0.01,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-111.716834494682
E3_SITE_01_SEC_2,E3_SITE_01,0.005,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-111.513977449339
E3_SITE_01_SEC_2,E3_SITE_01,50.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-136.20947068326
E3_SITE_01_SEC_2,E3_SITE_01,20.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-135.894554790291
E3_SITE_01_SEC_2,E3_SITE_01,10.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-135.729782622139
E3_SITE_01_SEC_2,E3_SITE_01,1.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-135.064581283074
E3_SITE_01_SEC_2,E3_SITE_01,0.1,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-134.390708465976
E3_SITE_01_SEC_2,E3_SITE_01,0.01,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-133.71683449468202
E3_SITE_01_SEC_2,E3_SITE_01,0.005,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-133.513977449339
E3_SITE_01_SEC_2,E3_SITE_01,50.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-136.20947068326
E3_SITE_01_SEC_2,E3_SITE_01,20.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-135.894554790291
E3_SITE_01_SEC_2,E3_SITE_01,10.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-135.729782622139
E3_SITE_01_SEC_2,E3_SITE_01,1.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-135.064581283074
E3_SITE_01_SEC_2,E3_SITE_01,0.1,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-134.390708465976
E3_SITE_01_SEC_2,E3_SITE_01,0.01,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-133.71683449468202
E3_SITE_01_SEC_2,E3_SITE_01,0.005,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-133.513977449339
E3_SITE_01_SEC_2,E3_SITE_01,50.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-118.14767094342112
E3_SITE_01_SEC_2,E3_SITE_01,20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-117.83275505045212
E3_SITE_01_SEC_2,E3_SITE_01,10.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-117.66798288230012
E3_SITE_01_SEC_2,E3_SITE_01,1.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-117.00278154323513
E3_SITE_01_SEC_2,E3_SITE_01,0.1,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-116.32890872613713
E3_SITE_01_SEC_2,E3_SITE_01,0.01,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-115.65503475484313
E3_SITE_01_SEC_2,E3_SITE_01,0.005,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-115.45217770950012
E3_SITE_01_SEC_2,E3_SITE_01,50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-118.14767094342112
E3_SITE_01_SEC_2,E3_SITE_01,20.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-117.83275505045212
E3_SITE_01_SEC_2,E3_SITE_01,10.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-117.66798288230012
E3_SITE_01_SEC_2,E3_SITE_01,1.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-117.00278154323513
E3_SITE_01_SEC_2,E3_SITE_01,0.1,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-116.32890872613713
E3_SITE_01_SEC_2,E3_SITE_01,0.01,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-115.65503475484313
E3_SITE_01_SEC_2,E3_SITE_01,0.005,V,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,-120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-115.45217770950012
E3_SITE_01_SEC_3,E3_SITE_01,50.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-114.20947068326
E3_SITE_01_SEC_3,E3_SITE_01,20.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-113.894554790291
E3_SITE_01_SEC_3,E3_SITE_01,10.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-113.729782622139
E3_SITE_01_SEC_3,E3_SITE_01,1.0,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-113.064581283074
E3_SITE_01_SEC_3,E3_SITE_01,0.1,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-112.390708465976
E3_SITE_01_SEC_3,E3_SITE_01,0.01,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-111.716834494682
E3_SITE_01_SEC_3,E3_SITE_01,0.005,H,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-111.513977449339
E3_SITE_01_SEC_3,E3_SITE_01,50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-114.20947068326
E3_SITE_01_SEC_3,E3_SITE_01,20.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-113.894554790291
E3_SITE_01_SEC_3,E3_SITE_01,10.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-113.729782622139
E3_SITE_01_SEC_3,E3_SITE_01,1.0,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-113.064581283074
E3_SITE_01_SEC_3,E3_SITE_01,0.1,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-112.390708465976
E3_SITE_01_SEC_3,E3_SITE_01,0.01,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-111.716834494682
E3_SITE_01_SEC_3,E3_SITE_01,0.005,V,ZERO_DBI_PROPAGATION_REFERENCE,0.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-111.513977449339
E3_SITE_01_SEC_3,E3_SITE_01,50.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-136.20947068326
E3_SITE_01_SEC_3,E3_SITE_01,20.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-135.894554790291
E3_SITE_01_SEC_3,E3_SITE_01,10.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-135.729782622139
E3_SITE_01_SEC_3,E3_SITE_01,1.0,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-135.064581283074
E3_SITE_01_SEC_3,E3_SITE_01,0.1,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-134.390708465976
E3_SITE_01_SEC_3,E3_SITE_01,0.01,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-133.71683449468202
E3_SITE_01_SEC_3,E3_SITE_01,0.005,H,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-133.513977449339
E3_SITE_01_SEC_3,E3_SITE_01,50.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-136.20947068326
E3_SITE_01_SEC_3,E3_SITE_01,20.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-135.894554790291
E3_SITE_01_SEC_3,E3_SITE_01,10.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.729782622139,-135.729782622139
E3_SITE_01_SEC_3,E3_SITE_01,1.0,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.064581283074,-135.064581283074
E3_SITE_01_SEC_3,E3_SITE_01,0.1,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,118.390708465976,-134.390708465976
E3_SITE_01_SEC_3,E3_SITE_01,0.01,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.716834494682,-133.71683449468202
E3_SITE_01_SEC_3,E3_SITE_01,0.005,V,ELEMENT_PATTERN_REFERENCE,-22.0,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,117.513977449339,-133.513977449339
E3_SITE_01_SEC_3,E3_SITE_01,50.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,120.20947068326,-118.14767094342112
E3_SITE_01_SEC_3,E3_SITE_01,20.0,H,COHERENT_ARRAY_UPPER_ENVELOPE,-3.9382002601611283,-22.0,-3.9382002601611283,120.0,12.61937743257938,16.0,-10.0,1.0,0.0,119.894554790291,-117.83275505045212
