time_utc,time_s,satellite_name,azimuth_deg,elevation_deg,slant_range_km,orbit_engine
2026-07-29T10:57:30+00:00,0.0,RCM-1,17.831035767422197,-2.418181605285238,3114.613481355163,skyfield_earthsatellite
2026-07-29T10:57:31+00:00,1.0,RCM-1,17.864690809790165,-2.3626921666115406,3107.838336404235,skyfield_earthsatellite
2026-07-29T10:57:32+00:00,2.0,RCM-1,17.898471571442176,-2.3070986673574656,3101.063550136367,skyfield_earthsatellite
2026-07-29T10:57:33+00:00,3.0,RCM-1,17.93237893461986,-2.251400456427455,3094.28913331064,skyfield_earthsatellite
2026-07-29T10:57:34+00:00,4.0,RCM-1,17.96641378947206,-2.1955968775489114,3087.515096764844,skyfield_earthsatellite
2026-07-29T10:57:35+00:00,5.0,RCM-1,18.000577034188897,-2.1396872691900484,3080.741451412137,skyfield_earthsatellite
2026-07-29T10:57:36+00:00,6.0,RCM-1,18.034869575045622,-2.083670964541513,3073.968208245662,skyfield_earthsatellite
2026-07-29T10:57:37+00:00,7.0,RCM-1,18.069292326542733,-2.027547291433396,3067.1953783353174,skyfield_earthsatellite
2026-07-29T10:57:38+00:00,8.0,RCM-1,18.103846211460624,-1.971315572304472,3060.4229728310265,skyfield_earthsatellite
2026-07-29T10:57:39+00:00,9.0,RCM-1,18.13853216095293,-1.9149751241625772,3053.6510029648584,skyfield_earthsatellite
2026-07-29T10:57:40+00:00,10.0,RCM-1,18.1733511146736,-1.858525258501267,3046.879480048108,skyfield_earthsatellite
2026-07-29T10:57:41+00:00,11.0,RCM-1,18.208304020834515,-1.8019652812715208,3040.108415474931,skyfield_earthsatellite
2026-07-29T10:57:42+00:00,12.0,RCM-1,18.24339183632569,-1.7452944928259768,3033.3378207228866,skyfield_earthsatellite
2026-07-29T10:57:43+00:00,13.0,RCM-1,18.27861552679863,-1.6885121878725111,3026.5677073545544,skyfield_earthsatellite
2026-07-29T10:57:44+00:00,14.0,RCM-1,18.31397606677765,-1.6316176553960025,3019.798087015517,skyfield_earthsatellite
2026-07-29T10:57:45+00:00,15.0,RCM-1,18.34947443976202,-1.5746101786187716,3013.028971437025,skyfield_earthsatellite
2026-07-29T10:57:46+00:00,16.0,RCM-1,18.38511163830291,-1.5174890349675805,3006.260372439414,skyfield_earthsatellite
2026-07-29T10:57:47+00:00,17.0,RCM-1,18.42088866413623,-1.4602534959877764,2999.492301929481,skyfield_earthsatellite
2026-07-29T10:57:48+00:00,18.0,RCM-1,18.456806528277024,-1.4029028272919706,2992.7247719019183,skyfield_earthsatellite
2026-07-29T10:57:49+00:00,19.0,RCM-1,18.492866251116,-1.3454362885190092,2985.957794442071,skyfield_earthsatellite
2026-07-29T10:57:50+00:00,20.0,RCM-1,18.52906886255022,-1.2878531332622294,2979.191381725172,skyfield_earthsatellite
2026-07-29T10:57:51+00:00,21.0,RCM-1,18.56541540205282,-1.230152609032912,2972.425546019819,skyfield_earthsatellite
2026-07-29T10:57:52+00:00,22.0,RCM-1,18.60190691882956,-1.172333957169677,2965.660299685069,skyfield_earthsatellite
2026-07-29T10:57:53+00:00,23.0,RCM-1,18.638544471895884,-1.1143964128086203,2958.895655174921,skyfield_earthsatellite
2026-07-29T10:57:54+00:00,24.0,RCM-1,18.675329130208592,-1.056339204808502,2952.131625037461,skyfield_earthsatellite
2026-07-29T10:57:55+00:00,25.0,RCM-1,18.712261972772705,-0.9981615557028104,2945.368221917277,skyfield_earthsatellite
2026-07-29T10:57:56+00:00,26.0,RCM-1,18.749344088757425,-0.939862681631977,2938.6054585557063,skyfield_earthsatellite
2026-07-29T10:57:57+00:00,27.0,RCM-1,18.786576577625084,-0.8814417922752107,2931.8433477910344,skyfield_earthsatellite
2026-07-29T10:57:58+00:00,28.0,RCM-1,18.82396054923668,-0.8228980908019583,2925.0819025611468,skyfield_earthsatellite
2026-07-29T10:57:59+00:00,29.0,RCM-1,18.86149712397709,-0.7642307738083189,2918.321135904413,skyfield_earthsatellite
2026-07-29T10:58:00+00:00,30.0,RCM-1,18.899187432884094,-0.7054390312480441,2911.561060960147,skyfield_earthsatellite
2026-07-29T10:58:01+00:00,31.0,RCM-1,18.937032617766107,-0.6465220463709053,2904.8016909699327,skyfield_earthsatellite
2026-07-29T10:58:02+00:00,32.0,RCM-1,18.975033831338607,-0.5874789956611784,2898.043039279088,skyfield_earthsatellite
2026-07-29T10:58:03+00:00,33.0,RCM-1,19.01319223733635,-0.528309048768978,2891.2851193373385,skyfield_earthsatellite
2026-07-29T10:58:04+00:00,34.0,RCM-1,19.051509010660844,-0.4690113684453577,2884.527944700148,skyfield_earthsatellite
2026-07-29T10:58:05+00:00,35.0,RCM-1,19.089985337494063,-0.4095851104791642,2877.771529030142,skyfield_earthsatellite
2026-07-29T10:58:06+00:00,36.0,RCM-1,19.128622415446863,-0.350029423637948,2871.015886099271,skyfield_earthsatellite
2026-07-29T10:58:07+00:00,37.0,RCM-1,19.167421453686117,-0.2903434495758744,2864.2610297872025,skyfield_earthsatellite
2026-07-29T10:58:08+00:00,38.0,RCM-1,19.20638367307347,-0.2305263227995896,2857.5069740864333,skyfield_earthsatellite
2026-07-29T10:58:09+00:00,39.0,RCM-1,19.245510306321435,-0.1705771705527301,2850.753733098218,skyfield_earthsatellite
2026-07-29T10:58:10+00:00,40.0,RCM-1,19.28480259809018,-0.1104951128107236,2844.00132104119,skyfield_earthsatellite
2026-07-29T10:58:11+00:00,41.0,RCM-1,19.32426180518124,-0.0502792621518501,2837.2497522459566,skyfield_earthsatellite
2026-07-29T10:58:12+00:00,42.0,RCM-1,19.363889196651773,0.0100712762859617,2830.499041159563,skyfield_earthsatellite
2026-07-29T10:58:13+00:00,43.0,RCM-1,19.40368605397841,0.0705574048899878,2823.7492023452905,skyfield_earthsatellite
2026-07-29T10:58:14+00:00,44.0,RCM-1,19.44365367118547,0.1311800336063634,2817.0002504883705,skyfield_earthsatellite
2026-07-29T10:58:15+00:00,45.0,RCM-1,19.48379335501887,0.1919400800783662,2810.252200390074,skyfield_earthsatellite
2026-07-29T10:58:16+00:00,46.0,RCM-1,19.52410642509656,0.2528384696712055,2803.5050669744705,skyfield_earthsatellite
2026-07-29T10:58:17+00:00,47.0,RCM-1,19.56459421403628,0.3138761355475074,2796.75886528981,skyfield_earthsatellite
2026-07-29T10:58:18+00:00,48.0,RCM-1,19.605258067658205,0.3750540187786224,2790.0136105058477,skyfield_earthsatellite
2026-07-29T10:58:19+00:00,49.0,RCM-1,19.646099345100414,0.4363730683726019,2783.269317920669,skyfield_earthsatellite
2026-07-29T10:58:20+00:00,50.0,RCM-1,19.687119419022984,0.4978342413961782,2776.526002957099,skyfield_earthsatellite
2026-07-29T10:58:21+00:00,51.0,RCM-1,19.7283196757463,0.5594385030215449,2769.7836811676166,skyfield_earthsatellite
2026-07-29T10:58:22+00:00,52.0,RCM-1,19.769701515415008,0.6211868266166725,2763.0423682344217,skyfield_earthsatellite
2026-07-29T10:58:23+00:00,53.0,RCM-1,19.81126635218457,0.6830801938118145,2756.3020799724245,skyfield_earthsatellite
2026-07-29T10:58:24+00:00,54.0,RCM-1,19.85301561438186,0.7451195946058156,2749.562832327832,skyfield_earthsatellite
2026-07-29T10:58:25+00:00,55.0,RCM-1,19.894950744685413,0.8073060274173203,2742.8246413828924,skyfield_earthsatellite
2026-07-29T10:58:26+00:00,56.0,RCM-1,19.937073200301374,0.8696404991822313,2736.087523355749,skyfield_earthsatellite
2026-07-29T10:58:27+00:00,57.0,RCM-1,19.97938445313679,0.9321240254332276,2729.35149460229,skyfield_earthsatellite
2026-07-29T10:58:28+00:00,58.0,RCM-1,20.02188598999206,0.9947576303842454,2722.616571617646,skyfield_earthsatellite
2026-07-29T10:58:29+00:00,59.0,RCM-1,20.06457931272732,1.0575423470027792,2715.882771039014,skyfield_earthsatellite
2026-07-29T10:58:30+00:00,60.0,RCM-1,20.10746593848252,1.1204792171130296,2709.150109645349,skyfield_earthsatellite
2026-07-29T10:58:31+00:00,61.0,RCM-1,20.15054739982964,1.1835692914681155,2702.418604360436,skyfield_earthsatellite
2026-07-29T10:58:32+00:00,62.0,RCM-1,20.193825244988115,1.246813629829888,2695.688272255328,skyfield_earthsatellite
2026-07-29T10:58:33+00:00,63.0,RCM-1,20.23730103802153,1.3102133010746173,2688.9591305479908,skyfield_earthsatellite
2026-07-29T10:58:34+00:00,64.0,RCM-1,20.280976359025512,1.3737693832729343,2682.2311966059942,skyfield_earthsatellite
2026-07-29T10:58:35+00:00,65.0,RCM-1,20.32485280433611,1.4374829637712114,2675.504487949012,skyfield_earthsatellite
2026-07-29T10:58:36+00:00,66.0,RCM-1,20.368931986723087,1.5013551392809357,2668.7790222506296,skyfield_earthsatellite
2026-07-29T10:58:37+00:00,67.0,RCM-1,20.41321553561841,1.5653870159821677,2662.0548173387947,skyfield_earthsatellite
2026-07-29T10:58:38+00:00,68.0,RCM-1,20.45770509730969,1.6295797096080784,2655.3318911983865,skyfield_earthsatellite
2026-07-29T10:58:39+00:00,69.0,RCM-1,20.502402335158703,1.6939343455308191,2648.6102619737185,skyfield_earthsatellite
2026-07-29T10:58:40+00:00,70.0,RCM-1,20.547308929817778,1.7584520588503958,2641.88994797086,skyfield_earthsatellite
2026-07-29T10:58:41+00:00,71.0,RCM-1,20.59242657944468,1.8231339945057576,2635.1709676577584,skyfield_earthsatellite
2026-07-29T10:58:42+00:00,72.0,RCM-1,20.637756999950923,1.8879813073706495,2628.453339666063,skyfield_earthsatellite
2026-07-29T10:58:43+00:00,73.0,RCM-1,20.683301925182807,1.9529951623123647,2621.7370827969244,skyfield_earthsatellite
2026-07-29T10:58:44+00:00,74.0,RCM-1,20.72906310719336,2.0181767343332213,2615.0222160183234,skyfield_earthsatellite
2026-07-29T10:58:45+00:00,75.0,RCM-1,20.775042316456705,2.0835272086321805,2608.308758470785,skyfield_earthsatellite
2026-07-29T10:58:46+00:00,76.0,RCM-1,20.821241342108063,2.149047780734462,2601.596729466184,skyfield_earthsatellite
2026-07-29T10:58:47+00:00,77.0,RCM-1,20.86766199218267,2.214739656557567,2594.8861484932504,skyfield_earthsatellite
2026-07-29T10:58:48+00:00,78.0,RCM-1,20.91430609385643,2.280604052541263,2588.177035216575,skyfield_earthsatellite
2026-07-29T10:58:49+00:00,79.0,RCM-1,20.961175493720457,2.3466421957354955,2581.469409480077,skyfield_earthsatellite
2026-07-29T10:58:50+00:00,80.0,RCM-1,21.0082720579753,2.4128553238814847,2574.763291311312,skyfield_earthsatellite
2026-07-29T10:58:51+00:00,81.0,RCM-1,21.05559767274763,2.4792446855410666,2568.058700920877,skyfield_earthsatellite
2026-07-29T10:58:52+00:00,82.0,RCM-1,21.103154244323388,2.545811540204381,2561.3556587043245,skyfield_earthsatellite
2026-07-29T10:58:53+00:00,83.0,RCM-1,21.15094369938742,2.612557158352946,2554.65418524849,skyfield_earthsatellite
2026-07-29T10:58:54+00:00,84.0,RCM-1,21.198967985354585,2.6794828216359767,2547.954301326741,skyfield_earthsatellite
2026-07-29T10:58:55+00:00,85.0,RCM-1,21.24722907055176,2.746589822877667,2541.256027911112,skyfield_earthsatellite
2026-07-29T10:58:56+00:00,86.0,RCM-1,21.2957289445755,2.813879466280247,2534.5593861651982,skyfield_earthsatellite
2026-07-29T10:58:57+00:00,87.0,RCM-1,21.344469618533772,2.881353067468451,2527.864397452749,skyfield_earthsatellite
2026-07-29T10:58:58+00:00,88.0,RCM-1,21.393453125323926,2.949011953635182,2521.1710833365346,skyfield_earthsatellite
2026-07-29T10:58:59+00:00,89.0,RCM-1,21.44268151992833,3.0168574636088503,2514.479465584964,skyfield_earthsatellite
2026-07-29T10:59:00+00:00,90.0,RCM-1,21.49215687971864,3.0848909480122253,2507.789566169822,skyfield_earthsatellite
2026-07-29T10:59:01+00:00,91.0,RCM-1,21.541881304751463,3.153113769351867,2501.101407270984,skyfield_earthsatellite
2026-07-29T10:59:02+00:00,92.0,RCM-1,21.591856918027585,3.2215273020996915,2494.415011282035,skyfield_earthsatellite
2026-07-29T10:59:03+00:00,93.0,RCM-1,21.642085865878045,3.290132932868025,2487.7304008067817,skyfield_earthsatellite
2026-07-29T10:59:04+00:00,94.0,RCM-1,21.69257031820373,3.358932060467068,2481.0475986674764,skyfield_earthsatellite
2026-07-29T10:59:05+00:00,95.0,RCM-1,21.74331246881697,3.427926096054437,2474.3666279041445,skyfield_earthsatellite
2026-07-29T10:59:06+00:00,96.0,RCM-1,21.79431453577005,3.4971164632224605,2467.68751178002,skyfield_earthsatellite
2026-07-29T10:59:07+00:00,97.0,RCM-1,21.84557876166901,3.566504598143395,2461.010273781624,skyfield_earthsatellite
2026-07-29T10:59:08+00:00,98.0,RCM-1,21.89710741401831,3.636091949675063,2454.3349376227093,skyfield_earthsatellite
2026-07-29T10:59:09+00:00,99.0,RCM-1,21.94890278553432,3.705879979456927,2447.6615272492304,skyfield_earthsatellite
2026-07-29T10:59:10+00:00,100.0,RCM-1,22.000967194512477,3.775870162066744,2440.990066838672,skyfield_earthsatellite
2026-07-29T10:59:11+00:00,101.0,RCM-1,22.05330298515384,3.846063985101164,2434.320580806767,skyfield_earthsatellite
2026-07-29T10:59:12+00:00,102.0,RCM-1,22.1059125279361,3.916462949348216,2427.653093805512,skyfield_earthsatellite
2026-07-29T10:59:13+00:00,103.0,RCM-1,22.158798219946316,3.9870685688354426,2420.9876307332734,skyfield_earthsatellite
2026-07-29T10:59:14+00:00,104.0,RCM-1,22.21196248526952,4.057882371029677,2414.3242167304256,skyfield_earthsatellite
2026-07-29T10:59:15+00:00,105.0,RCM-1,22.265407775335103,4.128905896889664,2407.6628771892447,skyfield_earthsatellite
2026-07-29T10:59:16+00:00,106.0,RCM-1,22.319136569329,4.200140701055519,2401.003637750859,skyfield_earthsatellite
2026-07-29T10:59:17+00:00,107.0,RCM-1,22.37315137451929,4.271588351911944,2394.346524314241,skyfield_earthsatellite
2026-07-29T10:59:18+00:00,108.0,RCM-1,22.42745472667758,4.343250431739856,2387.6915630370936,skyfield_earthsatellite
2026-07-29T10:59:19+00:00,109.0,RCM-1,22.482049190490415,4.415128536881793,2381.03878033542,skyfield_earthsatellite
2026-07-29T10:59:20+00:00,110.0,RCM-1,22.53693735990724,4.487224277778948,2374.3882028953644,skyfield_earthsatellite
2026-07-29T10:59:21+00:00,111.0,RCM-1,22.592121858595448,4.5595392791838245,2367.739857668656,skyfield_earthsatellite
2026-07-29T10:59:22+00:00,112.0,RCM-1,22.647605340320432,4.632075180238805,2361.093771880768,skyfield_earthsatellite
2026-07-29T10:59:23+00:00,113.0,RCM-1,22.703390489383803,4.704833634625648,2354.4499730325037,skyfield_earthsatellite
2026-07-29T10:59:24+00:00,114.0,RCM-1,22.759480021030488,4.777816310682707,2347.8084889047645,skyfield_earthsatellite
2026-07-29T10:59:25+00:00,115.0,RCM-1,22.815876681897112,4.851024891538025,2341.169347561862,skyfield_earthsatellite
2026-07-29T10:59:26+00:00,116.0,RCM-1,22.87258325044998,4.924461075255232,2334.5325773539344,skyfield_earthsatellite
2026-07-29T10:59:27+00:00,117.0,RCM-1,22.929602537421022,4.998126574939331,2327.898206922983,skyfield_earthsatellite
2026-07-29T10:59:28+00:00,118.0,RCM-1,22.986937386279948,5.072023118886061,2321.266265205116,skyfield_earthsatellite
2026-07-29T10:59:29+00:00,119.0,RCM-1,23.044590673662764,5.14615245070508,2314.6367814352907,skyfield_earthsatellite
2026-07-29T10:59:30+00:00,120.0,RCM-1,23.10256530987842,5.220516329450572,2308.0097851514342,skyfield_earthsatellite
2026-07-29T10:59:31+00:00,121.0,RCM-1,23.160864239368028,5.295116529783605,2301.385306195871,skyfield_earthsatellite
2026-07-29T10:59:32+00:00,122.0,RCM-1,23.219490441170795,5.369954842048751,2294.7633747245154,skyfield_earthsatellite
2026-07-29T10:59:33+00:00,123.0,RCM-1,23.278446929451032,5.445033072454797,2288.1440212068323,skyfield_earthsatellite
2026-07-29T10:59:34+00:00,124.0,RCM-1,23.337736753967487,5.520353043204708,2281.527276430491,skyfield_earthsatellite
2026-07-29T10:59:35+00:00,125.0,RCM-1,23.397363000622025,5.595916592622512,2274.9131715063154,skyfield_earthsatellite
2026-07-29T10:59:36+00:00,126.0,RCM-1,23.45732879190282,5.671725575256908,2268.301737875411,skyfield_earthsatellite
2026-07-29T10:59:37+00:00,127.0,RCM-1,23.517637287498072,5.74778186208801,2261.693007307318,skyfield_earthsatellite
2026-07-29T10:59:38+00:00,128.0,RCM-1,23.578291684751512,5.824087340592768,2255.0870119106226,skyfield_earthsatellite
2026-07-29T10:59:39+00:00,129.0,RCM-1,23.639295219274903,5.900643914934174,2248.483784132888,skyfield_earthsatellite
2026-07-29T10:59:40+00:00,130.0,RCM-1,23.70065116542192,5.977453506036337,2241.8833567705256,skyfield_earthsatellite
2026-07-29T10:59:41+00:00,131.0,RCM-1,23.76236283692626,6.054518051795647,2235.285762966981,skyfield_earthsatellite
2026-07-29T10:59:42+00:00,132.0,RCM-1,23.824433587426057,6.131839507167517,2228.6910362218205,skyfield_earthsatellite
2026-07-29T10:59:43+00:00,133.0,RCM-1,23.88686681103716,6.209419844302738,2222.0992103954973,skyfield_earthsatellite
2026-07-29T10:59:44+00:00,134.0,RCM-1,23.94966594296265,6.287261052693475,2215.5103197134245,skyfield_earthsatellite
2026-07-29T10:59:45+00:00,135.0,RCM-1,24.01283446010005,6.365365139336454,2208.924398768668,skyfield_earthsatellite
